MedInc,HouseAge,AveRooms,target
2.1284,27.0,4.420673076923077,0.594
7.9739,14.0,8.115902964959568,3.687
4.2434,27.0,5.315457413249211,2.705
4.9102,37.0,5.070621468926554,2.072
2.3214,41.0,4.738738738738738,0.668
2.4497,7.0,4.823389021479714,0.909
4.35,35.0,4.714859437751004,2.61
2.6902,15.0,5.087064676616915,0.715
3.6581,51.0,4.990723562152134,2.25
3.6019,33.0,4.615555555555556,2.25
3.225,33.0,4.285714285714286,2.053
3.5536,26.0,6.680365296803653,0.714
2.8258,37.0,4.238670694864048,2.328
3.73,11.0,3.151012891344383,2.277
6.0573,24.0,5.261956521739131,2.545
1.3785,47.0,4.310344827586207,1.423
2.6607,16.0,6.151468315301391,1.75
3.3625,13.0,5.0443951165371805,1.261
0.9298,36.0,3.6761619190404797,1.0
1.9038,35.0,4.1550802139037435,1.395
5.8602,8.0,5.5635883905013195,2.651
5.2851,36.0,6.138571428571429,2.588
1.4589,27.0,3.51255230125523,0.875
2.6296,25.0,3.903225806451613,1.5
2.9646,26.0,4.285163776493256,1.798
2.543,15.0,4.877094972067039,1.0
3.2216,48.0,4.853403141361256,1.616
3.2589,42.0,4.215116279069767,2.333
3.4698,17.0,7.347014925373134,1.797
2.1311,36.0,3.1661849710982657,1.631
4.6364,35.0,4.67910447761194,1.631
5.3032,52.0,5.095744680851064,2.457
1.51,30.0,2.4884814292430653,1.875
2.5986,11.0,4.264253393665158,1.357
2.8854,42.0,5.103092783505154,0.557
3.1875,5.0,5.3788927335640135,1.538
5.0186,17.0,5.523715415019763,2.508
10.3682,37.0,8.077922077922079,5.00001
3.25,28.0,5.528673835125448,3.01
3.3125,29.0,4.959349593495935,0.783
3.8125,15.0,4.590570719602978,1.254
1.2746,36.0,3.910138248847926,1.297
1.9356,41.0,4.490140845070423,0.906
2.8125,26.0,5.542465753424658,0.835
1.9722,35.0,3.0,1.563
8.1194,52.0,7.75,4.716
10.0825,52.0,8.209016393442623,3.97
4.9861,52.0,6.167400881057269,5.00001
1.4091,34.0,5.785714285714286,1.375
4.1997,17.0,5.732758620689655,1.334
2.2304,42.0,4.664670658682635,2.038
2.5682,52.0,4.5,1.2
5.4197,24.0,5.923497267759563,2.809
2.1094,44.0,6.129310344827586,0.738
1.6148,16.0,4.365661861074705,0.866
5.8673,16.0,7.211111111111111,1.548
4.9562,45.0,5.112359550561798,1.657
6.0094,30.0,6.363395225464191,2.456
6.7138,42.0,6.390625,3.686
3.6393,30.0,5.612813370473537,1.84
2.0159,22.0,4.145038167938932,1.393
4.1058,30.0,6.368,1.64
3.2833,33.0,6.329004329004329,0.826
2.9018,52.0,4.621212121212121,1.194
2.9309,29.0,4.495388669301713,2.171
4.0526,44.0,5.724919093851133,1.508
5.8133,30.0,5.362573099415204,1.957
3.1111,36.0,5.213903743315508,1.193
4.7917,36.0,5.1246290801186944,3.16
3.858,24.0,7.662162162162162,2.144
4.3523,5.0,6.425531914893617,1.882
2.5949,12.0,4.385895404120443,1.083
2.9048,32.0,5.809859154929577,0.982
6.1025,26.0,6.566666666666666,5.00001
3.016,31.0,4.45945945945946,1.618
3.205,7.0,5.609427609427609,1.019
2.85,38.0,3.2142857142857144,0.9
5.2799,36.0,5.3203125,3.326
4.9792,35.0,4.9058441558441555,2.513
3.3603,14.0,6.552123552123552,2.802
4.8836,16.0,6.5233644859813085,2.399
4.25,35.0,6.7392638036809815,2.417
4.0125,29.0,5.720268006700167,0.844
2.2527,18.0,4.528712871287128,0.652
3.2375,39.0,5.453416149068323,1.052
2.9167,32.0,4.501440922190202,1.584
3.6384,32.0,4.573308270676692,1.593
5.3441,21.0,7.005,1.935
4.744,10.0,6.310258548790659,1.481
3.8438,14.0,5.637305699481865,2.438
2.0625,19.0,5.347732181425486,0.944
3.2284,18.0,4.219094247246022,1.571
4.0283,35.0,4.436823104693141,4.125
6.9343,2.0,8.091954022988507,2.985
4.7885,36.0,5.935275080906149,3.022
5.4721,33.0,5.183319570602808,3.433
3.0893,52.0,3.9076923076923076,1.25
2.1731,45.0,3.8076923076923075,0.82
3.625,22.0,5.8545454545454545,2.337
2.5395,25.0,4.970588235294118,1.875
2.9389,18.0,4.308965517241379,2.132
2.1447,43.0,4.4526315789473685,1.333
2.5321,37.0,4.344827586206897,1.051
3.7917,23.0,5.624423963133641,1.422
4.9932,18.0,6.211812627291242,2.84
2.3851,25.0,5.001733102253033,1.137
5.8362,32.0,6.511029411764706,2.175
4.3047,27.0,4.295345104333868,1.521
3.9518,4.0,5.472542372881356,2.203
1.4079,30.0,4.47119341563786,0.677
4.6467,23.0,5.629757785467128,1.851
6.299,17.0,6.478021978021978,2.858
1.6991,17.0,6.3740648379052365,0.691
3.875,51.0,4.968197879858657,3.429
4.5833,5.0,3.888888888888889,2.304
4.1302,30.0,5.502183406113537,2.583
1.6037,44.0,2.767391304347826,2.75
3.375,46.0,4.6875,0.985
1.5846,46.0,4.375838926174497,1.148
2.4338,49.0,4.703933747412008,1.024
4.9432,10.0,6.89873417721519,1.188
3.3542,10.0,28.112903225806452,1.038
6.2452,21.0,7.365714285714286,2.917
3.7727,22.0,4.805602716468591,1.597
3.8529,31.0,5.652777777777778,2.12
4.3362,31.0,5.9450980392156865,1.594
1.5625,5.0,2.577181208053691,0.875
5.3582,35.0,4.8125,2.813
3.5296,43.0,4.644149577804584,4.0
4.8096,16.0,5.512071156289708,2.62
5.25,35.0,5.788321167883212,1.902
5.5461,36.0,6.224137931034483,2.625
2.3333,45.0,5.157894736842105,3.647
2.0472,16.0,5.931558935361217,0.932
7.0102,23.0,6.242382271468144,5.00001
3.9745,36.0,5.951827242524917,1.708
2.9375,17.0,5.021396396396397,1.067
2.2174,38.0,3.517175572519084,2.154
6.2781,17.0,6.787798408488063,2.698
5.359,16.0,8.116279069767442,1.938
3.1065,48.0,4.978947368421053,2.292
3.6094,29.0,4.930434782608696,1.792
2.0221,20.0,4.721875,0.709
7.5839,13.0,8.268907563025211,4.269
5.785,25.0,5.5718533201189295,3.953
3.6434,14.0,6.637931034482759,1.554
2.6806,42.0,3.7588832487309647,1.893
3.5673,52.0,5.1940298507462686,2.707
5.6293,15.0,6.4192307692307695,1.976
2.375,17.0,5.690406976744186,0.798
3.0536,35.0,5.318435754189944,1.07
2.1635,36.0,5.032128514056225,1.104
2.0785,36.0,4.52,1.398
1.6792,43.0,3.255357142857143,1.306
5.8453,10.0,15.115384615384615,1.938
2.9297,28.0,4.699551569506727,1.405
4.4464,29.0,5.9535655058043115,5.00001
7.3588,16.0,7.447916666666667,3.275
2.2466,15.0,5.742667404537908,0.668
3.3942,36.0,3.8119658119658117,1.472
7.5992,15.0,7.634854771784233,3.106
8.4284,8.0,7.526785714285714,3.783
1.9964,26.0,3.8184873949579834,1.506
3.9934,41.0,5.004830917874396,5.00001
3.5667,28.0,4.616343490304709,1.907
3.4375,45.0,4.205333333333333,3.145
3.0727,31.0,4.197685631629701,2.426
3.7361,23.0,5.352,1.737
3.2824,52.0,4.356984478935699,3.048
4.0,52.0,4.647058823529412,3.553
3.7917,40.0,4.959798994974874,1.516
2.6908,24.0,5.855203619909502,1.031
3.7622,16.0,4.87479674796748,1.5
2.4821,37.0,5.250712250712251,1.11
3.111,5.0,4.44125159642401,2.476
3.7963,22.0,5.134615384615385,3.031
5.0958,16.0,5.4281984334203655,3.0
0.9614,28.0,5.3,0.557
4.3533,35.0,4.9877622377622375,1.684
4.9103,4.0,5.502212389380531,1.404
6.0394,16.0,6.29874213836478,3.216
5.0871,36.0,5.081967213114754,3.545
3.2042,11.0,5.852713178294573,0.762
1.9309,31.0,3.7628205128205128,1.734
1.8438,45.0,4.9963503649635035,0.721
2.9571,28.0,5.215759849906191,1.031
2.3424,31.0,4.0852713178294575,1.885
2.3375,17.0,4.770818995182381,0.993
2.2993,13.0,6.241144414168938,0.995
5.7192,14.0,5.678062678062678,2.674
3.2841,15.0,5.4788461538461535,1.583
5.7361,39.0,6.451612903225806,5.00001
2.4722,16.0,4.722298221614227,1.943
4.5,41.0,4.114558472553699,3.398
2.4148,27.0,3.9142091152815013,0.675
1.2,20.0,4.625,0.5
5.3816,45.0,4.630573248407643,5.00001
2.3783,18.0,4.262443438914027,1.667
3.5893,46.0,5.3457330415754925,1.42
14.2867,49.0,7.60377358490566,5.00001
2.5008,22.0,3.405383360522023,1.6
1.3134,48.0,3.6625,0.962
2.3409,38.0,4.718631178707224,1.155
3.3003,13.0,3.70873786407767,2.078
4.2569,23.0,5.643659711075442,2.131
5.3988,8.0,7.043478260869565,1.655
3.1972,20.0,3.5460122699386503,1.0
3.7891,16.0,10.375478927203066,1.177
3.8021,45.0,4.876456876456876,3.23
5.9024,21.0,6.3974763406940065,2.21
2.754,21.0,2.642540620384047,1.798
5.9346,27.0,6.707762557077626,2.536
0.9702,28.0,2.5576470588235294,2.254
3.2093,32.0,4.788405797101449,1.678
4.5,14.0,5.227043390514631,2.222
5.25,41.0,3.4782608695652173,2.472
6.5143,29.0,5.995098039215686,2.798
2.8864,23.0,5.60702875399361,1.031
2.5212,18.0,4.907723169508525,1.1
2.1944,52.0,5.074285714285714,2.115
4.3214,28.0,6.4146868250539955,1.317
2.8021,33.0,4.794561933534744,1.951
3.069,35.0,5.317280453257791,0.696
2.4167,22.0,3.618361153262519,1.92
3.108,27.0,4.365487674169346,2.31
2.5885,52.0,4.842639593908629,1.362
3.3639,25.0,6.395348837209302,1.688
3.1917,35.0,3.908759124087591,1.149
15.0001,37.0,8.761061946902656,5.00001
2.5489,18.0,11.901869158878505,2.205
3.8333,32.0,6.079787234042553,1.161
2.1875,48.0,4.5,1.152
5.197,36.0,5.890173410404624,1.957
2.1553,26.0,4.463119709794437,0.847
2.4375,20.0,4.79074074074074,1.904
15.0001,52.0,9.20496894409938,5.00001
4.0417,44.0,4.322695035460993,1.706
3.1042,37.0,4.508264462809917,1.52
1.8008,48.0,3.8636363636363638,0.865
4.9429,28.0,5.839679358717435,2.548
2.3,40.0,3.818840579710145,1.467
8.1039,32.0,6.716374269005848,3.822
1.6429,46.0,3.8341625207296848,1.25
2.735,26.0,5.672794117647059,0.746
4.0625,38.0,5.487870619946092,2.625
3.395,17.0,3.701399688958009,2.713
2.75,52.0,5.615141955835962,1.099
3.1781,23.0,4.926391382405745,1.62
4.4611,21.0,6.2759134973900075,1.646
5.4604,24.0,5.83289817232376,1.934
3.628,14.0,4.477894736842106,1.885
4.027,31.0,4.387628865979382,2.9
0.8288,13.0,2.5455904334828103,1.813
3.0078,42.0,3.3333333333333335,1.917
5.7704,17.0,5.744974874371859,5.00001
3.0074,10.0,3.6805555555555554,1.75
4.375,25.0,4.504424778761062,2.122
1.9688,31.0,4.10801393728223,0.539
4.0,37.0,4.1590189873417724,3.943
5.2396,26.0,5.737057220708447,2.239
3.1912,42.0,4.8514588859416445,1.464
4.0337,23.0,6.094420600858369,1.304
2.57,52.0,4.202185792349726,0.72
2.5667,21.0,5.3745318352059925,0.774
7.6933,26.0,7.592885375494071,4.059
1.2542,42.0,3.2535714285714286,0.76
1.5045,43.0,4.58968058968059,0.938
1.8672,43.0,5.050125313283208,0.981
5.0374,30.0,5.412955465587045,1.654
6.3624,30.0,5.615384615384615,4.833
1.78,38.0,3.9756944444444446,1.143
3.0125,15.0,10.168591224018476,1.117
3.7917,36.0,5.579088471849866,1.606
4.3222,15.0,6.361247216035634,1.38
6.2323,17.0,7.097183098591549,3.391
2.9583,35.0,3.8633540372670807,1.754
2.4556,16.0,4.516629711751663,0.971
5.0362,19.0,4.491735537190083,2.551
10.9201,22.0,8.604754829123328,5.00001
1.577,51.0,4.813765182186235,0.519
5.6912,22.0,6.571251548946716,3.118
3.1801,29.0,5.757183908045977,1.493
2.5234,35.0,6.239130434782608,0.882
5.4193,17.0,5.789340101522843,2.595
3.9815,26.0,6.072507552870091,1.426
4.7344,36.0,5.635627530364372,3.469
6.9508,18.0,6.906577693040991,3.612
8.2049,28.0,6.978947368421053,3.352
6.0878,26.0,5.647058823529412,2.469
3.5804,45.0,4.9056,3.244
3.5714,4.0,5.9640287769784175,1.495
3.3281,7.0,5.010462074978204,1.222
3.5445,25.0,3.872651356993737,2.867
2.8125,29.0,6.078571428571428,0.792
3.3125,38.0,4.531746031746032,1.591
1.5429,24.0,2.9702380952380953,3.25
2.8229,52.0,3.6897590361445785,3.75
3.2404,27.0,4.035984848484849,2.304
5.1529,32.0,6.337477797513322,2.596
2.325,35.0,5.171428571428572,0.632
3.2061,41.0,3.8682634730538923,3.7
3.5848,18.0,4.487804878048781,1.869
0.6775,52.0,1.7482866043613707,3.5
6.005,30.0,6.657794676806084,2.639
5.9676,13.0,7.965891472868217,3.8
1.3286,17.0,5.272965879265092,0.818
3.9583,9.0,16.024590163934427,1.265
5.9291,23.0,5.166666666666667,2.846
2.4375,23.0,4.947368421052632,2.25
5.1583,8.0,4.83743842364532,1.922
7.1053,15.0,6.52054794520548,3.152
3.25,46.0,5.270949720670391,1.596
4.3836,18.0,6.057575757575758,1.02
2.7813,35.0,5.07451564828614,1.592
1.9583,7.0,5.362804878048781,1.088
2.4667,30.0,4.234782608695652,1.06
9.8177,22.0,8.088180112570356,5.00001
1.8362,36.0,4.7250608272506085,0.669
1.4397,28.0,4.829457364341085,0.517
3.599,6.0,6.659670164917541,1.402
3.1875,30.0,4.171487603305785,1.542
3.875,33.0,3.021276595744681,2.25
4.125,35.0,6.317204301075269,1.892
4.0189,43.0,5.036511156186613,3.029
3.8958,6.0,4.267015706806283,3.011
4.7171,43.0,5.696594427244582,2.379
5.9401,34.0,6.226950354609929,3.153
5.0942,35.0,5.0,2.175
3.0864,29.0,6.16751269035533,1.779
2.3833,24.0,5.643382352941177,0.951
5.3999,18.0,6.533073929961089,3.0
2.5074,35.0,4.882154882154882,0.664
1.6402,24.0,4.53427065026362,1.693
1.6548,35.0,4.879417879417879,0.494
4.6094,52.0,6.185542168674699,2.293
3.7143,47.0,4.831325301204819,1.403
2.9828,30.0,6.06401766004415,0.852
2.0,31.0,3.8943758573388205,1.098
3.3125,19.0,4.421459227467811,1.588
7.5118,11.0,7.337962962962963,3.619
3.25,22.0,5.788235294117647,0.889
1.6875,52.0,4.703225806451613,1.32
1.0918,52.0,2.2533333333333334,0.225
1.608,34.0,4.295819935691318,0.737
3.6618,23.0,4.591633466135458,1.835
2.875,30.0,4.421686746987952,1.396
3.3281,32.0,5.067901234567901,0.751
2.7863,19.0,5.668817204301075,1.086
4.2353,31.0,4.200743494423792,1.568
1.7857,41.0,4.847184986595174,0.543
5.5591,36.0,5.410714285714286,1.365
1.9886,39.0,4.962174940898345,1.138
1.7344,24.0,3.298342541436464,0.664
3.4643,42.0,4.763754045307444,1.609
3.8187,20.0,5.099173553719008,1.375
3.5529,27.0,5.576182136602452,1.339
1.9531,31.0,5.071264367816092,2.278
3.2589,18.0,6.372146118721461,1.03
3.8893,25.0,4.576399394856279,2.186
5.6235,12.0,6.259528130671506,1.306
2.3375,40.0,4.129251700680272,3.552
7.5488,25.0,7.550403225806452,2.781
6.3712,9.0,6.762043795620438,3.698
3.4151,52.0,5.1703511053316,1.754
5.2088,25.0,5.885304659498208,2.314
2.0978,13.0,5.1961852861035425,1.34
3.4471,26.0,5.599520383693045,1.789
2.4595,36.0,4.343692870201097,1.976
2.7333,38.0,3.9209621993127146,1.825
6.4994,18.0,6.634080717488789,3.23
4.8542,29.0,5.549618320610687,2.181
2.5893,29.0,5.672077922077922,0.709
5.0223,4.0,7.159627773801002,1.526
2.8438,34.0,4.620967741935484,1.393
6.6277,35.0,6.102564102564102,3.444
3.024,36.0,4.024096385542169,1.48
4.0139,26.0,5.779151943462898,1.32
2.5898,52.0,3.4942528735632186,1.76
1.245,42.0,3.624254473161034,1.375
4.8359,25.0,6.602316602316602,1.453
4.3553,42.0,6.449685534591195,1.857
5.6063,16.0,6.417391304347826,3.205
3.975,32.0,4.850666666666666,1.624
3.4712,18.0,4.4803328290468984,1.944
4.3077,31.0,4.443661971830986,1.406
4.0313,39.0,5.266666666666667,2.538
4.9769,14.0,5.389048991354467,1.865
2.125,31.0,4.818181818181818,0.648
2.7179,46.0,3.694103194103194,1.843
5.0483,35.0,4.985915492957746,2.21
2.3594,43.0,3.804560260586319,1.278
2.3792,19.0,5.1875,0.9
10.8289,9.0,6.825027685492802,5.00001
3.692,34.0,5.033088235294118,1.726
2.125,6.0,5.904761904761905,4.167
3.8846,39.0,4.8301158301158305,1.641
2.723,20.0,6.496969696969697,0.796
3.1354,26.0,4.394611727416799,1.643
3.4609,29.0,4.507886435331231,1.18
5.8686,15.0,5.017114914425428,1.811
5.3351,14.0,7.714596949891067,2.699
4.1316,15.0,28.236842105263158,2.0
6.2306,22.0,5.749478079331942,5.00001
2.8929,50.0,5.132246376811594,2.167
2.5313,52.0,1.3784860557768925,2.25
4.0227,19.0,5.950184501845018,1.265
3.9469,42.0,4.6750788643533125,1.582
4.745,28.0,6.313932980599647,2.486
3.0125,37.0,6.0814814814814815,1.304
7.1382,35.0,6.381176470588235,4.438
3.0542,37.0,5.094076655052265,1.239
3.6742,24.0,3.7154850746268657,2.75
3.1875,33.0,5.2844827586206895,1.292
4.5769,35.0,5.891447368421052,2.545
4.1692,21.0,4.2224052718286655,3.445
3.0806,8.0,4.534675615212528,1.424
2.151,33.0,4.861244019138756,1.958
4.7917,27.0,4.98125,2.177
3.875,36.0,5.204081632653061,1.336
2.7656,36.0,5.286407766990291,2.395
2.8,42.0,4.791666666666667,1.618
3.9091,19.0,3.557377049180328,2.76
4.0313,35.0,3.996794871794872,3.853
7.7751,13.0,7.9017632241813605,1.941
2.9437,27.0,4.920471281296024,1.804
3.0703,16.0,5.710651828298887,1.26
4.0714,9.0,6.679279279279279,3.006
3.5,33.0,5.172535211267606,1.624
3.125,22.0,4.714542190305206,1.118
3.6042,28.0,3.723529411764706,0.956
6.912,29.0,6.615629984051036,4.572
3.0944,37.0,4.923728813559322,1.628
6.1404,28.0,4.58681875792142,3.684
2.7165,50.0,3.321965897693079,5.00001
4.1576,26.0,5.175925925925926,2.118
2.1287,17.0,4.0633608815427,0.553
2.0673,44.0,5.336842105263158,0.998
3.2569,15.0,5.444444444444445,1.244
3.4732,52.0,5.962864721485412,2.462
4.125,29.0,4.7781954887218046,1.5
6.1575,38.0,7.171974522292993,1.601
4.1279,17.0,5.001253132832081,2.239
2.7173,52.0,4.245161290322581,3.0
2.3798,32.0,4.768067226890756,1.188
4.0687,38.0,4.832080200501253,1.603
5.6277,14.0,5.72409823484267,2.698
7.7865,34.0,6.303258145363409,4.239
1.7641,38.0,2.4232121922626026,2.5
4.2109,9.0,8.318181818181818,4.5
3.4125,30.0,4.489010989010989,2.841
8.1064,16.0,7.3375,4.234
4.1974,14.0,6.058035714285714,1.578
3.6997,24.0,3.991812865497076,2.25
3.2632,43.0,5.613744075829384,1.381
4.0909,52.0,5.358974358974359,2.042
2.4821,24.0,4.769491525423729,1.572
3.3472,26.0,4.338397790055248,2.374
2.3917,30.0,4.763713080168777,0.786
2.6618,10.0,6.204081632653061,0.81
3.4238,25.0,4.162544169611308,3.37
6.394,25.0,7.438172043010753,3.167
2.3667,20.0,4.964332892998679,0.912
2.8194,33.0,6.275401069518717,0.93
3.6538,36.0,5.065116279069767,2.761
3.2222,6.0,4.821428571428571,1.396
4.4934,34.0,6.225388601036269,2.138
4.3882,24.0,5.082139446036294,1.893
3.0417,24.0,4.534090909090909,1.48
7.8774,15.0,6.077160493827161,3.949
3.6336,27.0,5.319630872483222,2.352
2.9571,18.0,4.968790637191157,3.462
3.2734,32.0,4.239583333333333,1.364
3.0221,25.0,4.350364963503649,2.143
5.2817,19.0,5.848017621145375,1.406
2.9432,52.0,4.949458483754513,0.94
4.6635,35.0,5.193333333333333,2.301
2.4726,15.0,5.180576631259484,1.434
4.2165,15.0,4.962085308056872,2.346
6.3716,30.0,5.510416666666667,3.305
0.7403,37.0,4.491428571428571,0.686
1.756,33.0,5.309322033898305,0.864
3.2778,41.0,4.5,1.508
3.7381,29.0,3.993924665856622,2.906
4.125,19.0,5.373737373737374,2.671
0.7685,39.0,2.752212389380531,1.875
6.48,44.0,6.045070422535211,5.00001
1.0424,32.0,3.941747572815534,0.814
5.1433,16.0,6.306264501160093,1.853
3.1906,34.0,6.016181229773463,0.762
6.7694,9.0,7.675675675675675,2.751
8.3188,12.0,8.481045751633987,4.034
3.6736,23.0,5.556574923547401,1.395
1.2434,52.0,2.929411764705882,5.00001
3.2125,46.0,5.0087463556851315,2.47
2.1927,27.0,4.848806366047746,1.167
4.2857,16.0,5.273010920436818,2.332
3.4835,17.0,3.825242718446602,1.167
3.1842,42.0,4.6923076923076925,3.528
10.4399,23.0,8.31067125645439,5.00001
6.58,25.0,7.704334365325077,3.185
4.0781,26.0,6.367924528301887,2.878
3.7816,21.0,4.471955533097524,2.542
5.3254,24.0,7.216216216216216,2.405
4.6324,16.0,5.685410334346504,1.836
5.7281,4.0,6.835849056603774,5.00001
5.4155,5.0,7.117942283563362,1.992
2.25,24.0,4.0894308943089435,1.875
10.0481,30.0,8.061728395061728,5.00001
3.1625,23.0,5.773399014778325,0.706
6.3525,18.0,6.332386363636363,2.783
3.4408,32.0,5.3201133144475925,0.952
3.2171,16.0,4.871980676328502,1.162
3.9766,14.0,6.58664546899841,3.453
6.2946,34.0,6.330112721417069,4.5
3.9545,26.0,5.877729257641922,1.781
4.1,30.0,4.576687116564417,1.664
6.0336,10.0,6.26032315978456,2.403
3.2104,25.0,3.417293233082707,1.125
5.4618,13.0,36.06060606060606,1.478
1.9063,52.0,1.553030303030303,2.0
2.1487,44.0,4.944444444444445,0.866
1.4167,20.0,4.066666666666666,1.375
3.5444,12.0,4.786854460093897,1.325
3.6389,29.0,4.186588921282799,2.75
3.1327,24.0,4.665121668597914,2.181
2.5952,19.0,5.2384615384615385,0.924
3.9205,43.0,5.407407407407407,3.191
4.4489,16.0,5.966549295774648,1.456
2.375,52.0,4.8,0.675
3.9667,25.0,5.008988764044944,2.185
3.038,31.0,3.46843853820598,1.953
3.9583,8.0,5.550552251486831,1.444
2.625,47.0,3.6556016597510372,1.113
2.1705,36.0,4.024193548387097,0.603
5.3339,19.0,6.466230936819172,3.717
1.1868,47.0,3.9124579124579126,0.938
3.125,22.0,4.897009966777409,1.136
3.8,36.0,5.702702702702703,1.875
3.1711,41.0,6.0945558739255015,1.042
2.8323,40.0,5.386804657179819,0.508
3.5393,15.0,5.460504201680672,0.88
8.5403,23.0,7.851528384279476,4.513
5.6488,25.0,6.2253668763102725,2.346
3.6094,47.0,5.820338983050847,1.607
3.775,47.0,5.419117647058823,2.813
6.0743,3.0,6.5772357723577235,2.743
2.4926,21.0,4.796341463414634,1.714
3.052,17.0,3.355781448538755,2.098
2.7254,41.0,3.834829443447038,4.444
4.5721,22.0,4.563139931740614,3.512
1.9766,19.0,5.787575150300601,0.926
4.0337,32.0,5.785202863961814,1.585
2.4559,28.0,4.681528662420382,0.756
5.2,10.0,5.043296089385475,2.487
3.0962,36.0,4.746421267893661,0.74
2.63,29.0,3.496212121212121,1.56
7.1221,34.0,6.930417495029821,3.845
4.6912,50.0,4.87984496124031,5.00001
5.3468,42.0,6.364321608040201,2.799
3.3427,16.0,3.748995983935743,1.542
2.1029,28.0,5.063291139240507,1.086
3.2212,35.0,4.786372007366483,1.805
4.7917,40.0,5.557647058823529,3.599
4.125,32.0,6.151282051282052,2.646
3.3875,23.0,5.536163522012578,0.925
1.6667,46.0,3.445901639344262,1.336
3.3393,15.0,6.6022727272727275,1.469
5.1602,16.0,4.280487804878049,2.312
3.3182,35.0,3.9047619047619047,1.333
3.1989,52.0,4.295049504950495,4.469
1.2273,41.0,3.3380681818181817,0.984
1.2012,12.0,1.4657534246575343,2.75
2.1149,43.0,5.364077669902913,1.849
2.4432,21.0,4.464337700145561,0.788
4.6447,34.0,5.32425068119891,3.045
4.0985,43.0,5.226872246696035,2.832
5.6159,28.0,6.34965034965035,3.405
4.4861,35.0,7.033149171270718,2.693
10.8758,48.0,8.50498338870432,5.00001
7.2893,32.0,6.009779951100245,2.935
3.3906,36.0,5.0785340314136125,1.478
4.1279,7.0,7.508298755186722,1.676
3.162,26.0,3.576452599388379,4.15
3.375,48.0,4.790836653386454,2.578
3.7361,19.0,5.03416149068323,2.014
4.1346,26.0,5.626506024096385,1.875
9.0776,5.0,7.9140022050716645,4.504
3.6875,42.0,5.637254901960785,1.715
2.0192,18.0,3.3961661341853033,1.713
6.8927,31.0,6.634551495016611,5.00001
4.317,29.0,5.408108108108108,1.94
3.9575,24.0,5.065921787709497,2.154
5.1778,26.0,5.097087378640777,3.599
1.8125,37.0,4.3326271186440675,0.833
5.2374,26.0,5.2405063291139244,1.855
1.4615,20.0,4.210982658959537,0.692
2.965,37.0,4.721442885771543,1.557
2.9073,35.0,4.691558441558442,1.57
2.7143,34.0,3.55,1.381
1.9208,33.0,4.796208530805687,0.936
7.6144,34.0,7.171717171717172,3.762
5.6383,27.0,6.45841784989858,3.77
2.4113,26.0,4.685649202733485,0.586
2.8036,27.0,4.797507788161994,0.934
4.0446,40.0,5.608391608391608,1.963
3.8272,23.0,6.108557844690966,0.966
3.4886,13.0,6.840723981900452,1.125
4.0049,37.0,5.124087591240876,1.9
3.705,33.0,5.191304347826087,1.858
3.0739,36.0,4.178997613365155,2.186
1.5152,30.0,2.4255725190839694,0.813
3.5323,34.0,5.762903225806451,1.098
7.5197,42.0,4.24,2.75
3.9741,28.0,5.082585278276481,1.731
4.2381,11.0,11.402898550724638,2.427
5.5362,30.0,5.498666666666667,3.012
1.9944,52.0,6.046610169491525,2.625
2.3359,40.0,4.47976011994003,1.893
3.1607,37.0,4.523985239852398,1.722
4.2386,25.0,6.010840108401084,2.01
3.2125,26.0,4.352,4.55
7.2731,4.0,8.861438679245284,4.504
2.4297,35.0,3.6475095785440614,1.472
4.1406,23.0,4.561151079136691,2.008
2.0385,25.0,5.021875,0.843
2.6576,18.0,5.304545454545455,0.657
1.1602,23.0,5.205882352941177,0.65
3.0114,33.0,4.668094218415417,1.67
1.8277,30.0,2.623205741626794,1.375
1.6652,48.0,4.767379679144385,0.589
3.2109,34.0,4.02676399026764,3.76
3.4291,6.0,4.8041575492341355,1.053
2.5574,32.0,5.830927835051546,0.726
5.5145,15.0,5.168384879725086,2.194
8.1078,26.0,6.599526066350711,3.657
4.2051,37.0,4.829090909090909,1.644
5.1781,3.0,7.107116104868914,1.919
3.6369,10.0,5.646564885496184,0.816
2.4722,23.0,5.430703624733476,1.033
4.0341,26.0,5.162186379928316,2.433
2.1944,33.0,4.567415730337078,1.396
6.2683,16.0,5.882882882882883,1.807
3.3214,43.0,4.264770240700219,2.093
4.2778,16.0,6.188365650969529,0.973
4.375,38.0,4.8977272727272725,1.862
4.3864,28.0,5.08955223880597,2.668
9.802,8.0,6.918032786885246,5.00001
2.2161,20.0,4.846965699208443,0.769
4.3452,49.0,5.642307692307693,2.601
5.8661,16.0,7.888888888888889,4.045
1.7306,28.0,2.837096774193548,4.5
2.7708,33.0,4.316037735849057,1.174
3.9825,22.0,5.2611940298507465,1.805
1.8906,32.0,3.460348162475822,2.245
4.733,36.0,5.239130434782608,2.337
3.9762,14.0,5.796803652968037,1.385
2.6576,5.0,5.939205955334987,0.985
6.6329,25.0,6.563380281690141,3.49
3.5313,46.0,4.737024221453288,1.597
2.8102,17.0,5.560581583198708,1.289
3.413,37.0,3.581453634085213,1.506
2.95,35.0,4.370535714285714,1.489
2.975,37.0,4.314148681055156,2.445
3.1635,34.0,5.767650834403081,0.743
3.3681,31.0,4.826807228915663,2.239
4.9833,32.0,6.461077844311378,2.13
2.6518,40.0,3.9671052631578947,1.798
3.1827,41.0,5.261904761904762,1.317
